textID,text,sentiment,,,,,
d0b2e14355,Memories,neutral,,,,,
f27f60c847, Yep. Nothing to worry about.,positive,,,,,
5380d2b0e5,back to work tomorrow  whose idea was it to go back on a saturday?!? Oh wait... that would be mine. FAIL.,negative,,,,,
38148a3e98," Going to start very small, like $0.10 or $0.50  Then slowly to higher stakes",neutral,,,,,
b29ea1892f, Make a videoblog!,neutral,,,,,
7dd51bdec1,reading Evermore by Lynn Viehl.,neutral,,,,,
409767144d,Wow what a storm we just had!!! Now no power,positive,,,,,
c627db4613,getting my phone back this week  yeeeewww,positive,,,,,
9fc2217d38,back from school  daily show was amazing  gonna watch it again later i think xD,positive,,,,,
d14b33ede0,_breez Yer please do! Have a good day!,positive,,,,,
e7ed611f06,#musicmonday Epic song. (Y)  ? 'Lights and Sounds' by Yellowcard ~ http://tinyurl.com/db7ppm,neutral,,,,,
a61d4c6048, hot cuppa coffee made with milk & fortified with Monin s Irish Coffee syrup! Bliss!,positive,,,,,
74b427ffa8,right im out of here peeps.. i hope  fixes twitter mobile so i can tweet from the race.. m.twitter has been down for 4 days  #fail,positive,,,,,
c7568067cd,"My anticipated meet up with Tapan Parikh is no more  apparently he wont pass by Nairobi, and will head straight from Mombasa",neutral,,,,,
8a6cdf6832,watching Army Wives and it always makes me cry,negative,,,,,
f4d1a681af,productive day 1,positive,,,,,
f81d71d2c2,Rest In Peace  ADaM 12 & GLeNN EPPS.... Gone but never forgotten... what a week ...Loud in da air 4 ya,neutral,,,,,
029a603b00, gotta love the summer,positive,,,,,
e6826a5aa5,Marking going ok so far A s and B s so far - relieved it looks like I have future programmers in class,neutral,,,,,
1e41208494," alas no, it s just a normal night  monday is quiz night",neutral,,,,,
23f4fd4385,Did anyone go photographing today? I managed to get a few macro shots of some flowers that were blooming,neutral,,,,,
aa17c6f797,_buckley Good morning from sunny London...sounds like an oxymoron but happens to be true of today  Hurrah!,positive,,,,,
136b1926c9, Cool. That d be fantastic!,positive,,,,,
6f381bb00f,live on stickam.com/itstyleryo COME CHAT!,neutral,,,,,
c0d5be8bd4,   But  is right: This is like the Cape Breton coal mines but ++. No lessons learned.,neutral,,,,,
e09b90939a," Yes, but I m quite rusty.  I m hoping to get back to it and 'tune up' my skills.  Tim plays guitar.  We threaten duets.",negative,,,,,
ec835dc0b0,Hey everybody!  hah this day is cool! just got back from walk with the dog...  OMGosh! Send me the link again please!,positive,,,,,
eaf90c4253, srry im not so interesting right now... stayed up til 6am cause my tummy hurt and now im pooped and have to work,negative,,,,,
41a96b7954, me because I might not have enough money for college!!!,negative,,,,,
e5a26fb323,lol! woow okay its not that big of a deal,neutral,,,,,
4e5d66beb2,I love how when I leave my laptop on my bed it creates a nice toasty spot,positive,,,,,
4c5a7e6ffc, I mean someone hit a dog with a car. It was just laying there,neutral,,,,,
53714350ac, Does it start tomorrow?  I was going to book Sam on that and forgot,negative,,,,,
b4401d6b4d," salt and vinegar, cheese and onion make your breathe smell lol  ****",negative,,,,,
05ff657624, You re welcome. There!  I added you already!,positive,,,,,
dd72ee1430,"_rose Mornin  !  Missed dance time, so I guess I will have to dance extra hard tomorrow...",neutral,,,,,
094e0509ad," Sorry to hear about your dude probs, what is it that s too much?",negative,,,,,
0182dd7de1,Discovered that Numpy arrays can hold values of any type.  Useful for manipulating arrays of numbers with uncertainties.,negative,,,,,
5b70f8bc73,"maybe i should take up drinking again, feel as if i have a ,massive hangover  still not ,yself today",negative,,,,,
8c280d0f80,just downloaded the tweet deck....look at my and my saviness,neutral,,,,,
98c02118e6,TODAY FRIDAY: I really hope you will read my messages here and reply to me soon. I could not reach you by phone before you go to work.,positive,,,,,
f4f24160c3, whatever i know you like it.  HAHAHHAH!,positive,,,,,
80420cfe74,oh no! my fun weekend with friends is gone! my mother has made a family weekend of it!  ****,negative,,,,,
5f1811bb3d,Good morning twitterland. Happy Monday,positive,,,,,
c7d3ab998a,Writing reports....,neutral,,,,,
7abd932d50,thanks timmy.  turns out he has strep and a high fever.,positive,,,,,
ed298c6e5d," oh, that is very nice!! I will do something nice next week ~ going to Madrid next weekend for few days",positive,,,,,
3257bafde1,keeping it chilled.,positive,,,,,
2c150a0703,what a beautiful day not to got to my first class,positive,,,,,
2252c58ab0, Fabulous. And I didn t get that pic  Gmail be acting the fool sometimes. Can u DM me it?,positive,,,,,
7d933d9d21," yeah, it s terrible  cockatoos are the hardest to live with, so emotional. good thing he found you, though!!",neutral,,,,,
f6400f56e9,_ that sucks!,negative,,,,,
4477b985e5, yes it does,positive,,,,,
66019ddc8f,_datti Thanks sankar for ur wishes,positive,,,,,
a7cf141043,"I love waking up and thinking it s a weekday, but then realizing it s the weekend.",positive,,,,,
4b2b16581a," sorry bout the cat,",negative,,,,,
e1a3e4575d, You re the only person to have joined in  #penilewords,neutral,,,,,
719934e5e0,Up and washed  I m clothing myself as I type xD WOOOO,positive,,,,,
dcba201932, miss u too. I m still at a club...u know...west coast ****!,negative,,,,,
a55208f877, love love love pot psycology. My Friday night treat,positive,,,,,
c13f8a6154,Happy Star Wars Day  May the fourth be with you!,positive,,,,,
e0eeef2f3f, Playing with lighters fire matches and grass,neutral,,,,,
003816f151,_art That would be the one.  It s awesome sauce.,positive,,,,,
69c36e5f81,"Bucky, my ferret officially has insulinoma  Now on daily prednisone. Had interview with p-doc today, have to go back monday for testing.",neutral,,,,,
898c63c69f," I ve never been to Prague, but if i had the money, it ll be in the 10 first cities I visit",positive,,,,,
b01100d6c6,coffee time,neutral,,,,,
131da67079," He was creepy for me at first, but I did really grow to like him. I cried like a baby when he and Tosh died.",neutral,,,,,
2a83e56667,"_ really!? that son of a ****, screw him, ill talk to on msn later k  xox",negative,,,,,
83b44dda65," We didn t...but we did have to wait a good twenty minutes for one.  Good night, though!",positive,,,,,
b3fa6e5c24, I always hope they will die out but then i see the the old ones and it makes me sad,negative,,,,,
03e41eeb4f," thanks Alen, it seems that we can only submit community news, is this an error, or must we prove ourselves",neutral,,,,,
83fc759a0b, don t follow me. You will ruin my twitter experience,negative,,,,,
ff9722bca7,Blah to car repairs... almost 600 dollars...   Shopping around for a better deal.,negative,,,,,
ebf6233a5b,Weetabix and Choco milk  Yum!,positive,,,,,
9e4228219d, me too!,neutral,,,,,
25ce9a8b1b,I m sad to have lost another person close to me to cancer,negative,,,,,
ed6a316e8a,_me Thanks! Kinda bittersweet though,neutral,,,,,
4244aec072,_Nutbar Good morning  how are you? #TwitterTakeover,positive,,,,,
90751fc00f,First time to Twitter..,neutral,,,,,
c653189d96,Captain Jack is back,neutral,,,,,
9b2b40dda6,"_la ben s dreams make me so saddddddd  i want them to be togetherrr. i swear if this **** gets me bawlinggg, so help me..",negative,,,,,
e4838b68a2,"Internet, you were so fast! And now you are so slow! Where did the fast connection go?",neutral,,,,,
0ce20ef06e, 6 am.  you?,neutral,,,,,
fb030409ab,30 year old Barbie dolls still can rock it...that girl was H-O-T!  and Ken ain t so bad either!  now those are memories!,negative,,,,,
ae1b11d7ec,this weather makes my fingers numb / still waiting,negative,,,,,
8739e2666f, LOL yeah ima mama  thanks. happy mama s day and lakers day! i love it!,positive,,,,,
e9a77e014a,DONE--IT S SUMMER!!!,neutral,,,,,
7920a12924, I was just at Geno s 3hrs ago.  Would have went to Pats but the Neon Lights got me lol.  Had drinks at South Philly Bar too,neutral,,,,,
8c091fb754,http://yfrog.com/0xoxij Fry bread is good but they only gave me a little pinch of lettuce  ha ha,positive,,,,,
d3e52b51b7, Its WoW! effect  Thanks for the update.,positive,,,,,
4addb8e422,"got up at 8 today, and also misses his friend ",negative,,,,,
f18b102ad6,catching up on my reading... twitter n BF break,neutral,,,,,
7720aca199," No, that s not right - I remember now.  You were in a fearless tweet - we were both seen as fearless.",neutral,,,,,
6115285ce8,  my thoughts dwell on a certain person,neutral,,,,,
a7af432585,Transition time is over; tonight I work night shift. I woke up at 1330.,neutral,,,,,
28db608c0d,Gonna go to work with my honey today!!!! So exciting!!!,positive,,,,,
7e45ea194d,_ aww thats too bad you lost it though,negative,,,,,
4760319f17, this my new more private acc. Will only use it for close twitter friends,neutral,,,,,
f3de150883,I hate going online and looking at the balance in the bank.  its always a lot lower than I need it to be.,negative,,,,,
7e82aab535," actually, the web works fine. tweetdeck seems to be the culprit  sadness! it s done this at two diff. locations",neutral,,,,,
bcc50747b1,_x How did your Geo ISU go? I swear I just had the worse day ever..,negative,,,,,
357483f649,"And you could have it all, my empire of dirt! I m in a&e with dad I m freezing fully shivering Every1 else is warm  no fones allowed ffs!",negative,,,,,
261a5bbd14, tell me what you think of Pride Prejudice and Zombies . . . if you re not all hyped up on sugar,neutral,,,,,
b03e2a23e5,"_tdh Can you install ruby, gems and rails on keep? Please?",neutral,,,,,
ad37dcf4ff,Out for ultimate training. looking forward to the sunset!,positive,,,,,
5cd1ac2c57,going to work once again. what a great few days off i had. now it s over  but atleast i get 2 more commin up wahooooooo,positive,,,,,
7f0a146e26, Good to see you back. Sorry that happened to you,neutral,,,,,
3626f85ac4,My 1st Mothers Day Tomorrow,neutral,,,,,
cbd04fb4eb,"you said 'darling what happened? did I fall asleep, and you carry me home? Cuz I know I wasn t here'' Goodnight twitterererers",positive,,,,,
b8f7efe383," I just about clear my whole office and no sign of it  next place is truck, I have yet to fully clean under back seat lol!",neutral,,,,,
d2ca4e1d3c, It s not gonna storm!  because I said so!,neutral,,,,,
8eedc5a2ed, I broke my ipod,negative,,,,,
3b5aecf8d6,_banks 'Something must be wrong. Only found 17 July Harl/Sil books I wanted,negative,,,,,
a154540c08, Haha and you should! State pride is important,positive,,,,,
48801ef73a," Ugh, did you just say your friend might have swine flu? OMG, why?",negative,,,,,
91412dffcb," haha no problem, it s fun isn ****",positive,,,,,
68a9b81741,"Finally got to wash my hair! I feel much better now, but I gotta dry it ... Effffffort.",positive,,,,,
458f7b2493,finally feel back into swing of things here at work after getting married last week! sigh of relief for no more wedding planning!,positive,,,,,
cf05148ed6, that sucks  booo.,negative,,,,,
c963a42282,Hates untalented **** being mean to my talented friends,neutral,,,,,
3d17d4b72c,looks like we re rained out for weekend climbing,negative,,,,,
eb79aabf05,Is Google Maps not working for anyone else?,neutral,,,,,
21d05898d3, oh ****!!,negative,,,,,
e76b1c30bb, i dont really trust the judgements and vouches of _xo   jk. i ll think about becoming a friend of yours,negative,,,,,
2c5f261ff3, Jesus heals,positive,,,,,
d3935b8571, It s surprising how much Billy Idol turns up in tweets. I monitor constantly - not that I m obsessed or anything!  #BillyIdol,neutral,,,,,
2a35e976ea, werd. that s very true,neutral,,,,,
3d128b58d0, Your birthday? WELL Happy birthday,positive,,,,,
67348350a4,Without wings again,neutral,,,,,
93b5d1bbea, did you tweet me? i thought i remembered seeing one but i cant see it now! SO glad teatree is ok!,positive,,,,,
ed6bd3958e,Night twitterland x I have to be up in five hours  sigh,neutral,,,,,
45e3f93e9b, Happy birthday in 2 hours and 54 minuets  Haha,positive,,,,,
51051cb758,"lunch break s over, going back to work....",neutral,,,,,
b84ea78203,Glad to see it s a typical Bank Holiday weather wise - I was going to do so much today - yeah right!,positive,,,,,
441dcaef31, Hayley Williams is pretty much amazzing,positive,,,,,
b4e721aa1e, the app said i need 12.1.5 or later,neutral,,,,,
a92e8ab2a1, --Nothing,neutral,,,,,
31d77e5ff5,is in PHP website upgrade hell on a Bank Holiday. How s that for planning!,neutral,,,,,
e887fbdfd5, not really having a good night... missing my little girl...,negative,,,,,
78094a1191,  miss you captain,negative,,,,,
a447f480ec,Im sending this to my mother!  http://bit.ly/1aa1RF,neutral,,,,,
e2fdad0321," OI, are you mocking the fact I dont cry at tv things?!  *Feels bad*xxx",negative,,,,,
67cafda653, i am public and can t get anyone to follow me,neutral,,,,,
356bdefc64," Until  brings back our EVERYONE button, access PT @ http://twitter.com/public_timeline or link in bottom of Settings.",neutral,,,,,
d6ce1fc670, Boring? Who you been talking to? Lol not me  ( no ****),neutral,,,,,
d613b00386,"  I know, right? I guess the oldest doesn t hold rank on field trips anymore.",neutral,,,,,
507a584ae5,"just signed up..so, hello twitter world, here I am",neutral,,,,,
2418966865, I won t be getting any ROTF toys  till MUCH later.  Tell me if anybody isn t/is worth getting.,neutral,,,,,
6247a1db0b, heading over to xbox  will go shopping 2morrow,neutral,,,,,
e48cf1bff4, I saw that you were calling but cannot answer as I m in the second hour of a phone convo with my mom and she won t stop talking,neutral,,,,,
6e693017f6,is excited!  http://plurk.com/p/stk04,positive,,,,,
2c60e1c7a2, hmmm really??? that s weird idk about that one  sowwy,negative,,,,,
b770afa9e6, oh that looks boring  and even more boring you have an exam on a saturday,negative,,,,,
fe7c9215ae,Practice was a beast today. Not going to see Julian tonight,neutral,,,,,
472c3e2c41,"Getting somewhere with my first 'real' KiokuDB and catalyst app, yay",neutral,,,,,
0d7697aa10, Thanks though - am trying to be positive!!  Wine may not be helping lol!!  Wish I could make the gigs.....,positive,,,,,
